FLIGHT_ID,DATETIME,AIRLINE_CODE,ORIGIN_IATA,DEST_IATA,DISTANCE,TOTAL_DELAY,CANCELLATION_REASON,AIR_SYSTEM_DELAY,WEATHER_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY
2209,2015-07-28,WN,SEA,BWI,2335,0.0,,False,False,False,False,False
2210,2015-11-10,WN,MCI,DCA,949,18.0,,True,False,False,False,False
2211,2015-09-27,DL,DEN,ATL,1199,0.0,,False,False,False,False,False
2212,2015-12-18,WN,EWR,MDW,711,0.0,,False,False,False,False,False
2213,2015-08-11,AA,PHL,SFO,2521,8.0,,False,False,False,False,False
2214,2015-03-02,B6,JFK,LAX,2475,113.0,,True,False,False,False,True
2215,2015-12-28,WN,TPA,ATL,406,24.0,,True,False,False,False,True
2216,2015-11-19,UA,EWR,PBI,1023,6.0,,False,False,False,False,False
2217,2015-09-14,AA,ORD,DFW,802,0.0,,False,False,False,False,False
2218,2015-02-12,UA,SAN,EWR,2425,0.0,,False,False,False,False,False
2219,2015-08-19,WN,BUR,OAK,325,0.0,,False,False,False,False,False
2220,2015-02-26,OO,MSP,IAH,1034,277.0,,True,False,False,False,True
2221,2015-03-17,US,MIA,CLT,650,0.0,,False,False,False,False,False
2222,2015-04-02,AA,DFW,AUS,190,29.0,,False,False,False,False,False
2223,2015-12-03,OO,DEN,BIS,516,0.0,,False,False,False,False,False
2224,2015-11-04,OO,CVG,IAH,871,19.0,,False,False,False,False,False
2225,2015-09-23,WN,MDW,ATL,591,0.0,,False,False,False,False,False
2226,2015-01-02,US,LGA,CLT,544,5.0,,False,False,False,False,False
2227,2015-06-28,WN,DEN,BOS,1754,9.0,,False,False,False,False,False
2228,2015-07-02,EV,EWR,BDL,116,0.0,,False,False,False,False,False
2229,2015-07-01,DL,JFK,ATL,760,0.0,,False,False,False,False,False
2230,2015-12-03,EV,SAT,DTW,1214,0.0,,False,False,False,False,False
2231,2015-05-20,AA,MCO,DFW,985,140.0,,False,False,False,False,True
2232,2015-08-04,DL,ATL,ORF,516,0.0,,False,False,False,False,False
2233,2015-03-03,B6,BOS,JAX,1010,0.0,,False,False,False,False,False
2234,2015-01-19,EV,RIC,DTW,456,0.0,,False,False,False,False,False
2235,2015-07-27,DL,PHX,ATL,1587,0.0,,False,False,False,False,False
2236,2015-05-04,WN,FLL,AUS,1105,2.0,,False,False,False,False,False
2237,2015-11-30,WN,PHX,CLE,1737,4.0,,False,False,False,False,False
2238,2015-02-13,WN,ISP,BWI,220,34.0,,False,False,False,False,False
2239,2015-08-01,WN,BWI,PVD,327,2.0,,False,False,False,False,False
2240,2015-03-12,AA,IAH,DFW,224,1.0,,False,False,False,False,False
2241,2015-05-20,UA,IAH,LAX,1379,79.0,,True,False,False,True,True
2242,2015-08-18,WN,FLL,STL,1057,0.0,,False,False,False,False,False
2243,2015-01-11,AA,ORD,MIA,1197,0.0,,False,False,False,False,False
2244,2015-05-11,OO,LAX,BOI,674,93.0,,False,False,False,True,True
2245,2015-11-29,UA,EWR,PBI,1023,0.0,,False,False,False,False,False
2246,2015-08-11,AA,DFW,DSM,624,81.0,,False,False,False,True,True
2247,2015-06-07,MQ,DFW,GRI,561,0.0,,False,False,False,False,False
2248,2015-01-24,VX,ORD,SFO,1846,1.0,,False,False,False,False,False
2249,2015-08-13,WN,TPA,PIT,873,3.0,,False,False,False,False,False
2250,2015-06-23,UA,PHL,DEN,1558,72.0,,False,True,False,False,True
2251,2015-06-12,EV,ATL,HOU,696,0.0,,False,False,False,False,False
2252,2015-11-11,EV,LEX,DTW,296,0.0,,False,False,False,False,False
2253,2015-03-26,WN,ATL,CAK,528,0.0,,False,False,False,False,False
2254,2015-07-16,AA,IAH,CLT,912,0.0,,False,False,False,False,False
2255,2015-05-05,WN,LAS,DEN,628,1.0,,False,False,False,False,False
2256,2015-04-16,WN,MDW,HOU,937,55.0,,True,False,False,True,False
2257,2015-03-02,UA,DEN,SMF,909,4.0,,False,False,False,False,False
2258,2015-06-28,WN,SEA,LAS,867,37.0,,True,False,False,False,True
2259,2015-07-26,DL,AUS,JFK,1521,0.0,,False,False,False,False,False
2260,2015-04-23,MQ,DFW,XNA,280,0.0,,False,False,False,False,False
2261,2015-12-20,EV,LEX,ATL,304,0.0,,False,False,False,False,False
2262,2015-01-15,OO,OMA,MSP,282,0.0,,False,False,False,False,False
2263,2015-09-13,AA,JAX,DFW,918,0.0,,False,False,False,False,False
2264,2015-06-12,MQ,DFW,DRO,674,18.0,,True,False,False,False,False
2265,2015-04-13,WN,MSY,ATL,425,0.0,,False,False,False,False,False
2266,2015-05-16,US,PHX,DCA,1979,1.0,,False,False,False,False,False
2267,2015-08-03,WN,MDW,PHX,1444,41.0,,True,False,False,True,True
2268,2015-03-21,DL,MSP,LAS,1299,0.0,,False,False,False,False,False
2269,2015-07-11,AA,OGG,LAX,2486,1.0,,False,False,False,False,False
2270,2015-11-20,EV,DTW,CVG,229,0.0,,False,False,False,False,False
2271,2015-03-04,EV,MTJ,DEN,196,76.0,,True,False,False,False,True
2272,2015-12-19,AA,SAN,DFW,1171,0.0,,False,False,False,False,False
2273,2015-02-20,EV,XNA,IAH,438,7.0,,False,False,False,False,False
2274,2015-12-14,AA,ORD,DFW,802,0.0,,False,False,False,False,False
2275,2015-08-01,DL,JFK,LAX,2475,0.0,,False,False,False,False,False
2276,2015-04-18,MQ,ORF,JFK,290,0.0,,False,False,False,False,False
2277,2015-11-25,B6,LAX,FLL,2343,155.0,,False,False,False,True,True
2278,2015-08-07,F9,IAH,DEN,862,46.0,,True,False,False,False,True
2279,2015-04-21,EV,IAH,DSM,802,2.0,,False,False,False,False,False
2280,2015-02-05,UA,SFO,PDX,550,2.0,,False,False,False,False,False
2281,2015-11-01,WN,PHX,ELP,347,0.0,,False,False,False,False,False
2282,2015-05-29,UA,LGA,ORD,733,55.0,,True,False,False,False,True
2283,2015-11-19,WN,PHX,ONT,325,102.0,,False,False,False,True,True
2284,2015-08-23,EV,BNA,EWR,748,1.0,,False,False,False,False,False
2285,2015-06-23,WN,PHL,MCO,861,16.0,,False,False,False,False,False
2286,2015-04-26,UA,IAD,ORD,589,3.0,,False,False,False,False,False
2287,2015-04-03,UA,IAH,LGA,1416,0.0,,False,False,False,False,False
2288,2015-07-22,B6,FLL,JFK,1069,342.0,,False,False,False,True,True
2289,2015-03-08,AA,DFW,RDU,1061,17.0,,False,False,False,False,False
2290,2015-01-24,MQ,DFW,PIA,672,7.0,,False,False,False,False,False
2291,2015-08-25,DL,ATL,CMH,447,0.0,,False,False,False,False,False
2292,2015-04-25,UA,HNL,LAX,2556,0.0,,False,False,False,False,False
2293,2015-08-31,AA,LAX,PHL,2402,0.0,,False,False,False,False,False
2294,2015-08-15,AA,DFW,CLT,936,34.0,,True,False,False,False,False
2295,2015-05-19,WN,OKC,ATL,761,30.0,,False,False,False,False,False
2296,2015-09-20,WN,CAK,DEN,1224,0.0,,False,False,False,False,False
2297,2015-06-21,US,CLT,CLE,430,0.0,,False,False,False,False,False
2298,2015-04-26,UA,EWR,ORD,719,1.0,,False,False,False,False,False
2299,2015-08-01,B6,BOS,JFK,187,0.0,,False,False,False,False,False
2300,2015-04-20,OO,GRR,MSP,408,0.0,,False,False,False,False,False
2301,2015-06-03,US,MSY,PHL,1089,0.0,,False,False,False,False,False
2302,2015-09-14,WN,MCO,DEN,1546,0.0,,False,False,False,False,False
2303,2015-11-28,OO,BIS,DEN,516,15.0,,True,False,False,False,False
2304,2015-06-18,DL,FLL,ATL,581,0.0,,False,False,False,False,False
2305,2015-02-01,UA,IAH,LAX,1379,15.0,,False,False,False,False,False
2306,2015-07-11,AS,SJC,SEA,697,0.0,,False,False,False,False,False
2307,2015-08-15,OO,SFO,SBA,262,17.0,,False,False,False,False,False
2308,2015-05-01,UA,IAD,MCO,758,2.0,,False,False,False,False,False
2309,2015-08-07,EV,TYR,DFW,102,0.0,,False,False,False,False,False
2310,2015-09-18,AA,ORD,SJU,2072,0.0,,False,False,False,False,False
2311,2015-04-04,EV,ORF,ORD,717,0.0,,False,False,False,False,False
2312,2015-09-18,WN,MCO,SJU,1189,0.0,,False,False,False,False,False
2313,2015-01-23,WN,ATL,PIT,526,0.0,,False,False,False,False,False
2314,2015-06-16,WN,SAN,PDX,933,10.0,,False,False,False,False,False
2315,2015-04-05,WN,TPA,STL,869,0.0,,False,False,False,False,False
2316,2015-01-18,EV,CID,ATL,694,0.0,,False,False,False,False,False
2317,2015-09-17,B6,BOS,DFW,1562,0.0,,False,False,False,False,False
2318,2015-02-21,US,DEN,PHX,602,47.0,,True,False,False,True,False
2319,2015-04-23,AA,PBI,DFW,1102,29.0,,True,True,False,False,True
2320,2015-03-21,DL,DTW,FLL,1127,8.0,,False,False,False,False,False
2321,2015-05-08,EV,ATL,HOU,696,15.0,,False,False,False,False,False
2322,2015-09-26,DL,ATL,STL,484,3.0,,False,False,False,False,False
2323,2015-12-23,AA,DTW,CLT,500,0.0,,False,False,False,False,False
2324,2015-11-02,UA,ORD,LAS,1514,0.0,,False,False,False,False,False
2325,2015-09-30,OO,MKE,ORD,67,0.0,,False,False,False,False,False
2326,2015-02-24,DL,CLE,ATL,554,64.0,,False,False,False,True,False
2327,2015-06-01,WN,BWI,BHM,682,0.0,,False,False,False,False,False
2328,2015-11-10,VX,SFO,LAS,414,0.0,,False,False,False,False,False
2329,2015-03-23,UA,LGA,DEN,1620,451.0,,True,False,False,True,True
2330,2015-09-03,AA,MCO,MIA,192,0.0,,False,False,False,False,False
2331,2015-12-16,AA,SAT,DFW,247,0.0,,False,False,False,False,False
2332,2015-01-13,WN,LAX,DEN,862,6.0,,False,False,False,False,False
2333,2015-11-19,OO,PHX,TUS,110,0.0,,False,False,False,False,False
2334,2015-03-01,AS,SLC,SFO,599,0.0,,False,False,False,False,False
2335,2015-03-31,AA,ORD,DFW,802,0.0,,False,False,False,False,False
2336,2015-11-22,MQ,CMI,DFW,692,112.0,,False,False,False,True,False
2337,2015-12-09,AA,CMH,PHX,1670,0.0,,False,False,False,False,False
2338,2015-05-06,UA,IAD,DEN,1452,0.0,,False,False,False,False,False
2339,2015-05-05,AA,AUS,DFW,190,0.0,,False,False,False,False,False
2340,2015-05-07,AA,DFW,AUS,190,18.0,,False,False,False,False,False
2341,2015-08-27,MQ,ORD,CMH,296,0.0,,False,False,False,False,False
2342,2015-09-29,MQ,DFW,TUL,237,45.0,,True,False,False,True,True
2343,2015-11-04,DL,STL,ATL,484,18.0,,False,False,False,False,False
2344,2015-06-20,NK,DFW,BWI,1217,0.0,,False,False,False,False,False
2345,2015-01-29,EV,AGS,ATL,143,8.0,,False,False,False,False,False
2346,2015-02-16,B6,MCO,HPN,972,0.0,,False,False,False,False,False
2347,2015-11-07,WN,BUR,LAS,223,0.0,,False,False,False,False,False
2348,2015-05-18,DL,LAS,LAX,236,18.0,,True,False,False,False,False
2349,2015-02-16,EV,IAH,BHM,562,18.0,,False,False,False,False,False
2350,2015-08-02,B6,JFK,SEA,2422,0.0,,False,False,False,False,False
2351,2015-04-13,EV,DTW,PIT,201,0.0,,False,False,False,False,False
2352,2015-08-15,NK,DFW,DEN,641,0.0,,False,False,False,False,False
2353,2015-08-16,AA,EGE,DFW,721,2.0,,False,False,False,False,False
2354,2015-06-18,US,CLT,EWR,529,138.0,,False,False,False,False,True
2355,2015-06-29,WN,MCI,DAL,460,0.0,,False,False,False,False,False
2356,2015-11-05,WN,LAS,SMF,397,0.0,,False,False,False,False,False
2357,2015-01-08,WN,SAT,ELP,496,0.0,,False,False,False,False,False
2358,2015-05-29,WN,PHX,PDX,1009,66.0,,False,False,False,True,True
2359,2015-06-01,MQ,DFW,GRI,561,4.0,,False,False,False,False,False
2360,2015-04-11,WN,LGA,DAL,1381,0.0,,False,False,False,False,False
2361,2015-12-21,EV,ATL,GSP,153,0.0,,False,False,False,False,False
2362,2015-07-31,AS,SNA,SEA,978,0.0,,False,False,False,False,False
2363,2015-06-12,MQ,DFW,MOB,539,100.0,,True,False,False,True,True
2364,2015-07-19,DL,SEA,LAX,954,247.0,,True,False,False,False,False
2365,2015-08-31,VX,SFO,BOS,2704,0.0,,False,False,False,False,False
2366,2015-04-28,OO,SLC,LAX,590,0.0,,False,False,False,False,False
2367,2015-01-29,MQ,ORD,OKC,693,39.0,,True,False,False,False,False
2368,2015-11-16,DL,ATL,PIT,526,1.0,,False,False,False,False,False
2369,2015-01-05,US,CLT,PHL,449,0.0,,False,False,False,False,False
2370,2015-07-15,B6,JFK,RDU,427,0.0,,False,False,False,False,False
2371,2015-03-02,WN,BWI,MCO,787,105.0,,False,False,False,True,True
2372,2015-05-12,F9,DEN,IND,977,0.0,,False,False,False,False,False
2373,2015-08-19,UA,SFO,JFK,2586,0.0,,False,False,False,False,False
2374,2015-01-30,EV,GSO,EWR,445,10.0,,False,False,False,False,False
2375,2015-06-16,DL,LGA,BOS,184,57.0,,False,False,False,True,False
2376,2015-12-17,OO,SBP,SFO,190,0.0,,False,False,False,False,False
2377,2015-12-09,DL,PIT,MSP,726,0.0,,False,False,False,False,False
2378,2015-01-06,WN,AMA,DAL,323,0.0,,False,False,False,False,False
2379,2015-06-19,US,PHL,ATL,666,0.0,,False,False,False,False,False
2380,2015-04-02,DL,MEM,ATL,332,52.0,,False,False,False,False,True
2381,2015-05-15,WN,BUF,MDW,468,3.0,,False,False,False,False,False
2382,2015-04-27,WN,MCO,BDL,1050,0.0,,False,False,False,False,False
2383,2015-04-08,WN,FLL,BWI,925,7.0,,False,False,False,False,False
2384,2015-05-10,DL,SEA,LAX,954,0.0,,False,False,False,False,False
2385,2015-09-08,DL,DTW,EWR,488,6.0,,False,False,False,False,False
2386,2015-01-07,B6,JFK,CLT,541,8.0,,False,False,False,False,False
2387,2015-03-23,AA,DFW,LAS,1055,0.0,,False,False,False,False,False
2388,2015-04-10,B6,LGB,SLC,588,26.0,,True,False,False,False,False
2389,2015-07-11,MQ,BIS,DFW,977,0.0,,False,False,False,False,False
2390,2015-05-28,US,PHX,MCI,1044,13.0,,False,False,False,False,False
2391,2015-07-30,WN,DAL,ICT,333,15.0,,False,False,False,False,False
2392,2015-05-26,NK,LAS,ORD,1514,188.0,,True,False,False,False,False
2393,2015-01-20,DL,SMF,ATL,2092,9.0,,False,False,False,False,False
2394,2015-11-14,WN,LAS,OAK,407,24.0,,False,False,False,False,False
2395,2015-05-10,WN,BWI,PIT,210,72.0,,False,False,False,True,False
2396,2015-05-06,EV,CHS,EWR,628,0.0,,False,False,False,False,False
2397,2015-01-28,EV,ATL,TRI,227,5.0,,False,False,False,False,False
2398,2015-03-27,WN,HOU,ATL,696,43.0,,False,False,False,True,True
2399,2015-05-08,WN,OAK,LAS,407,133.0,,False,False,False,False,True
2400,2015-09-09,MQ,ORD,FAR,557,0.0,,False,False,False,False,False
2401,2015-05-08,US,LAX,PHL,2402,0.0,,False,False,False,False,False
2402,2015-04-05,B6,BOS,FLL,1237,0.0,,False,False,False,False,False
2403,2015-11-05,WN,DEN,DAL,651,99.0,,True,False,False,True,False
2404,2015-11-03,DL,ATL,FNT,645,0.0,,False,False,False,False,False
2405,2015-09-27,OO,COS,DEN,73,0.0,,False,False,False,False,False
2406,2015-01-03,F9,DEN,SNA,846,0.0,,False,False,False,False,False
2407,2015-02-23,WN,CLE,MDW,307,0.0,,False,False,False,False,False
2408,2015-12-01,DL,MDT,ATL,620,0.0,,False,False,False,False,False
2409,2015-12-27,AA,LGA,ORD,733,8.0,,False,False,False,False,False
2410,2015-09-09,UA,SFO,SAN,447,0.0,,False,False,False,False,False
2411,2015-03-22,WN,LAX,MDW,1750,0.0,,False,False,False,False,False
2412,2015-04-07,DL,CAK,ATL,528,17.0,,False,False,False,False,False
2413,2015-07-01,UA,SFO,ORD,1846,39.0,,False,False,False,True,True
2414,2015-07-22,OO,LIT,DEN,771,26.0,,True,False,False,True,True
2415,2015-08-20,B6,MCO,BUF,1011,600.0,,False,True,False,False,False
2416,2015-12-31,EV,ATL,SGF,563,5.0,,False,False,False,False,False
2417,2015-11-06,OO,MKG,ORD,118,0.0,,False,False,False,False,False
2418,2015-05-13,DL,RSW,ATL,515,55.0,,False,False,False,True,False
2419,2015-06-13,WN,LAS,PHX,255,100.0,,True,False,False,True,True
2420,2015-11-05,WN,LAS,MKE,1524,25.0,,False,False,False,False,False
2421,2015-02-25,WN,DCA,ATL,547,0.0,,False,False,False,False,False
2422,2015-06-14,EV,MLU,ATL,448,4.0,,False,False,False,False,False
2423,2015-09-25,NK,FLL,ATL,581,140.0,,True,False,False,False,True
2424,2015-08-28,DL,MSP,BWI,936,0.0,,False,False,False,False,False
2425,2015-05-13,WN,MCI,MSP,393,0.0,,False,False,False,False,False
2426,2015-02-24,MQ,ORD,BNA,409,39.0,,True,False,False,False,False
2427,2015-06-06,EV,IAH,CLL,74,0.0,,False,False,False,False,False
2428,2015-12-18,DL,DTW,LGA,502,7.0,,False,False,False,False,False
2429,2015-09-18,DL,JFK,MIA,1089,0.0,,False,False,False,False,False
2430,2015-08-21,AA,DCA,CLT,331,0.0,,False,False,False,False,False
2431,2015-07-28,DL,MCO,ATL,404,33.0,,False,False,False,False,False
2432,2015-03-02,OO,SLC,ORD,1250,8.0,,False,False,False,False,False
2433,2015-07-27,AS,SEA,LAX,954,4.0,,False,False,False,False,False
2434,2015-07-03,WN,HOU,ELP,677,0.0,,False,False,False,False,False
2435,2015-04-03,OO,ORD,BNA,409,5.0,,False,False,False,False,False
2436,2015-07-10,WN,SJC,LAX,308,1615.0,Carrier,False,False,False,False,False
2437,2015-01-11,B6,LAS,FLL,2173,22.0,,True,False,False,False,False
2438,2015-06-01,AA,BOS,DFW,1562,0.0,,False,False,False,False,False
2439,2015-08-23,WN,MSY,HOU,302,0.0,,False,False,False,False,False
2440,2015-04-22,DL,BWI,DTW,409,0.0,,False,False,False,False,False
2441,2015-09-15,VX,LAX,SFO,337,11.0,,False,False,False,False,False
2442,2015-08-28,AA,PWM,CLT,813,1615.0,Carrier,False,False,False,False,False
2443,2015-06-26,WN,SJC,ONT,333,7.0,,False,False,False,False,False
2444,2015-01-18,DL,BWI,ATL,577,0.0,,False,False,False,False,False
2445,2015-06-08,WN,SAT,STL,786,48.0,,False,False,False,True,True
2446,2015-05-17,US,ATL,CLT,226,0.0,,False,False,False,False,False
2447,2015-07-12,EV,ATL,AGS,143,0.0,,False,False,False,False,False
2448,2015-12-13,OO,DEN,COS,73,78.0,,False,False,False,False,True
2449,2015-08-30,UA,EWR,FLL,1065,0.0,,False,False,False,False,False
2450,2015-06-07,B6,BOS,JAX,1010,0.0,,False,False,False,False,False
2451,2015-02-16,HA,HNL,OGG,100,0.0,,False,False,False,False,False
2452,2015-02-28,MQ,ATL,LGA,762,1615.0,Weather,False,False,False,False,False
2453,2015-12-19,AA,LAX,LAS,236,0.0,,False,False,False,False,False
2454,2015-02-21,UA,SFO,LIH,2447,0.0,,False,False,False,False,False
2455,2015-12-25,AA,PHX,DFW,868,0.0,,False,False,False,False,False
2456,2015-02-07,UA,IAH,DEN,862,0.0,,False,False,False,False,False
2457,2015-07-23,DL,MSP,ORD,334,0.0,,False,False,False,False,False
2458,2015-06-27,WN,BWI,TPA,842,106.0,,True,False,False,False,True
2459,2015-04-20,US,CLT,RSW,600,18.0,,True,False,False,False,False
2460,2015-03-17,DL,MCO,JFK,944,212.0,,True,False,False,False,False
2461,2015-07-08,VX,DAL,AUS,189,0.0,,False,False,False,False,False
2462,2015-11-10,WN,OAK,LAS,407,0.0,,False,False,False,False,False
2463,2015-11-06,WN,HOU,MSY,302,13.0,,False,False,False,False,False
2464,2015-03-11,WN,MDW,PHX,1444,17.0,,False,False,False,False,False
2465,2015-08-01,MQ,DFW,HOU,247,0.0,,False,False,False,False,False
2466,2015-11-17,WN,MCO,BUF,1011,0.0,,False,False,False,False,False
2467,2015-09-06,UA,IND,ORD,177,0.0,,False,False,False,False,False
2468,2015-01-23,DL,MSY,ATL,425,3.0,,False,False,False,False,False
2469,2015-11-09,UA,SJU,EWR,1608,0.0,,False,False,False,False,False
2470,2015-09-27,EV,BOS,EWR,200,0.0,,False,False,False,False,False
2471,2015-12-01,WN,PHX,DAL,879,2.0,,False,False,False,False,False
2472,2015-04-10,WN,ONT,PHX,325,16.0,,False,False,False,False,False
2473,2015-11-04,AA,ORD,SFO,1846,2.0,,False,False,False,False,False
2474,2015-11-24,DL,MIA,LGA,1096,0.0,,False,False,False,False,False
2475,2015-09-22,EV,MOB,IAH,427,0.0,,False,False,False,False,False
2476,2015-07-05,MQ,MIA,CVG,948,0.0,,False,False,False,False,False
2477,2015-04-20,EV,ATL,CAE,192,0.0,,False,False,False,False,False
2478,2015-11-02,WN,BNA,MDW,395,0.0,,False,False,False,False,False
2479,2015-05-04,EV,RIC,IAH,1157,274.0,,False,False,False,True,False
2480,2015-02-26,WN,MDW,PIT,402,1615.0,Weather,False,False,False,False,False
2481,2015-11-02,WN,MDW,DCA,601,0.0,,False,False,False,False,False
2482,2015-11-25,DL,BHM,ATL,134,0.0,,False,False,False,False,False
2483,2015-03-22,OO,DEN,PSP,776,156.0,,True,False,False,False,True
2484,2015-06-11,WN,MDW,BNA,395,32.0,,False,False,False,True,True
2485,2015-11-19,AA,CLT,DFW,936,0.0,,False,False,False,False,False
2486,2015-09-04,OO,DEN,COS,73,5.0,,False,False,False,False,False
2487,2015-09-15,B6,JFK,SFO,2586,1.0,,False,False,False,False,False
2488,2015-11-03,HA,OGG,HNL,100,0.0,,False,False,False,False,False
2489,2015-04-29,OO,SFO,DFW,1464,28.0,,True,False,False,True,False
2490,2015-03-12,OO,ATL,FWA,508,35.0,,False,False,False,False,True
2491,2015-09-12,WN,MDW,SFO,1855,30.0,,False,False,False,False,False
2492,2015-07-18,OO,IAH,SLC,1195,0.0,,False,False,False,False,False
2493,2015-09-07,UA,LAX,EWR,2454,0.0,,False,False,False,False,False
2494,2015-04-19,AA,MIA,IAH,964,10.0,,False,False,False,False,False
2495,2015-02-10,WN,MCI,STL,237,0.0,,False,False,False,False,False
2496,2015-09-30,UA,ATL,EWR,746,6.0,,False,False,False,False,False
2497,2015-05-04,WN,PHX,SAN,304,0.0,,False,False,False,False,False
2498,2015-11-24,UA,EWR,ATL,746,11.0,,False,False,False,False,False
2499,2015-11-06,OO,SEA,PSC,172,0.0,,False,False,False,False,False
2500,2015-05-06,AA,MIA,DFW,1121,0.0,,False,False,False,False,False
2501,2015-09-09,WN,SEA,OAK,672,12.0,,False,False,False,False,False
2502,2015-04-27,OO,CPR,DEN,230,3.0,,False,False,False,False,False
2503,2015-11-02,WN,PDX,SNA,859,0.0,,False,False,False,False,False
2504,2015-06-27,DL,SLC,ATL,1590,5.0,,False,False,False,False,False
2505,2015-02-22,WN,ATL,BDL,859,48.0,,False,False,False,True,True
2506,2015-04-30,OO,DEN,AUS,775,0.0,,False,False,False,False,False
2507,2015-07-10,B6,IAD,BOS,413,0.0,,False,False,False,False,False
2508,2015-11-17,WN,STL,MCI,237,24.0,,False,False,False,False,False
2509,2015-07-22,DL,ATL,LGA,762,0.0,,False,False,False,False,False
2510,2015-05-01,DL,RSW,ATL,515,0.0,,False,False,False,False,False
2511,2015-09-04,AA,STL,DFW,550,0.0,,False,False,False,False,False
2512,2015-07-11,B6,SJU,DCA,1554,0.0,,False,False,False,False,False
2513,2015-11-19,AS,RDU,SEA,2354,22.0,,True,False,False,False,False
2514,2015-11-10,EV,IAH,MEM,468,10.0,,False,False,False,False,False
2515,2015-12-06,AA,CLT,MIA,650,4.0,,False,False,False,False,False
2516,2015-09-05,UA,IAD,SJU,1571,78.0,,False,False,False,True,False
2517,2015-11-01,AA,SFO,PHL,2521,0.0,,False,False,False,False,False
2518,2015-07-25,OO,SBA,SFO,262,0.0,,False,False,False,False,False
2519,2015-09-10,EV,ORD,HPN,738,18.0,,True,False,False,False,False
2520,2015-01-02,DL,BWI,SLC,1865,0.0,,False,False,False,False,False
2521,2015-05-01,OO,MSY,ORD,837,0.0,,False,False,False,False,False
2522,2015-12-31,WN,TUL,LAS,1076,76.0,,False,False,False,True,True
2523,2015-12-12,AA,EWR,CLT,529,0.0,,False,False,False,False,False
2524,2015-03-18,OO,MSP,BRD,114,0.0,,False,False,False,False,False
2525,2015-03-24,EV,IAH,LFT,201,0.0,,False,False,False,False,False
2526,2015-06-14,WN,OAK,SLC,588,140.0,,False,False,False,True,True
2527,2015-07-02,WN,LAX,HOU,1390,9.0,,False,False,False,False,False
2528,2015-05-10,EV,CAE,LGA,617,0.0,,False,False,False,False,False
2529,2015-12-10,B6,TPA,BOS,1185,0.0,,False,False,False,False,False
2530,2015-12-22,WN,SAN,SMF,480,15.0,,False,False,False,False,False
2531,2015-05-27,WN,ATL,CMH,447,0.0,,False,False,False,False,False
2532,2015-01-22,US,DEN,PHX,602,0.0,,False,False,False,False,False
2533,2015-06-26,EV,MGM,ATL,147,0.0,,False,False,False,False,False
2534,2015-03-14,EV,JAN,IAH,351,0.0,,False,False,False,False,False
2535,2015-06-17,US,RSW,CLT,600,0.0,,False,False,False,False,False
2536,2015-11-16,WN,LAS,PDX,763,32.0,,True,False,False,False,True
2537,2015-03-26,OO,DEN,JMS,573,5.0,,False,False,False,False,False
2538,2015-04-15,WN,STL,MDW,251,0.0,,False,False,False,False,False
2539,2015-07-24,UA,SFO,SEA,679,0.0,,False,False,False,False,False
2540,2015-12-26,B6,MCO,HPN,972,0.0,,False,False,False,False,False
2541,2015-04-28,DL,LAX,SEA,954,0.0,,False,False,False,False,False
2542,2015-11-11,DL,LGA,FLL,1076,2.0,,False,False,False,False,False
2543,2015-04-18,B6,JFK,TPA,1005,0.0,,False,False,False,False,False
2544,2015-03-28,EV,DFW,SJT,229,0.0,,False,False,False,False,False
2545,2015-08-26,AA,CLT,STL,575,0.0,,False,False,False,False,False
2546,2015-07-01,DL,IND,ATL,432,1.0,,False,False,False,False,False
2547,2015-09-09,B6,LAS,JFK,2248,6.0,,False,False,False,False,False
2548,2015-09-15,DL,TPA,JFK,1005,0.0,,False,False,False,False,False
2549,2015-12-07,F9,ORD,SLC,1250,0.0,,False,False,False,False,False
2550,2015-12-07,DL,ATL,SDF,321,20.0,,True,False,False,False,False
2551,2015-11-09,DL,BNA,ATL,214,7.0,,False,False,False,False,False
2552,2015-04-08,AA,PHX,MIA,1972,17.0,,False,False,False,False,False
2553,2015-11-16,OO,SLC,LAX,590,0.0,,False,False,False,False,False
2554,2015-09-20,AA,SLC,DFW,989,0.0,,False,False,False,False,False
2555,2015-11-21,UA,ORD,SRQ,1050,22.0,,True,False,False,False,False
2556,2015-04-06,DL,ATL,MSP,907,0.0,,False,False,False,False,False
2557,2015-01-26,EV,CLL,IAH,74,0.0,,False,False,False,False,False
2558,2015-02-18,EV,DTW,ORD,235,27.0,,False,False,False,False,False
2559,2015-06-28,B6,PSE,MCO,1179,0.0,,False,False,False,False,False
2560,2015-01-28,EV,LEX,ORD,323,0.0,,False,False,False,False,False
2561,2015-04-12,AS,MCO,SEA,2554,0.0,,False,False,False,False,False
2562,2015-02-25,DL,MDW,ATL,591,0.0,,False,False,False,False,False
2563,2015-11-13,EV,EWR,BDL,116,0.0,,False,False,False,False,False
2564,2015-12-14,AA,TUL,DFW,237,0.0,,False,False,False,False,False
2565,2015-08-17,AA,ORD,DCA,612,283.0,,True,False,False,False,True
2566,2015-05-28,WN,OAK,SEA,672,0.0,,False,False,False,False,False
2567,2015-05-21,DL,DEN,ATL,1199,0.0,,False,False,False,False,False
2568,2015-06-17,OO,IAH,TUS,936,385.0,,False,False,False,False,True
2569,2015-03-15,OO,SGU,SLC,272,2.0,,False,False,False,False,False
